comment	Top_Class	HateSpeech_Confidence	Ofensive_Language_Confidence	Neither_Confidence
mention  gets   private spac	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  seen   monka	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lol 	neither	0.020706217963973744	0.4882283491876925	0.4910654328483337
 killed bjerg wat	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
full ap z	neither	0.06345875992420272	0.32211947812492125	0.6144217619508759
gift mf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ah ti	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  build suck	neither	0.059721771296858586	0.33804351345758477	0.6022347152455566
mention thats crazyyi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 stylish woulda pentakilled  liv	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lol 	neither	0.020706217963973744	0.4882283491876925	0.4910654328483337
guys  isnt bjergsen  world	neither	0.0393645592490908	0.3318806962297001	0.628754744521209
hows  going bjerg	neither	0.037638289933271014	0.3611799917230742	0.6011817183436547
mention   getting  team facility instead   team house home  work separate 	neither	0.03740727134599311	0.36510098005964964	0.5974917485943573
kekq	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lmfao	neither	0.05470637918084239	0.32512982320825545	0.6201637976109021
pepehand	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 qs	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
haha	neither	0.03186685585600258	0.4591362902570108	0.5089968538869867
bjergson relegated  urf pepehand	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  possible  gift  sub  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
sdfasdfasdf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 acting like  normal human lol	neither	0.17107059302713135	0.2397947478981607	0.5891346590747081
   bee     time man ment	neither	0.03827527557414056	0.420365345792375	0.5413593786334845
thonk	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dark bjergsen monkaw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  accent  officially gon	neither	0.020955362756410415	0.47709453860655443	0.5019500986370352
aw yash	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    man 	neither	0.039646493948636605	0.41371768824299326	0.54663581780837
mention  doctor pepper shirt tho	neither	0.03669693984090103	0.3364743360379001	0.6268287241211988
zed  urf canc	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
stream    season  u want 	neither	0.0399109871507347	0.3226063886756173	0.6374826241736481
   moving   house	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
anyone else buffering	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention u hit puberty  man  u got  beard oh mehh time fli	neither	0.0416491771105698	0.39116452560058523	0.5671862972888448
yoyoman subscribed  tier   subscribed   months currently    month streak boy   glad  favorite pro player bjergsen  tsm  playing  stream 	neither	0.0371786763422424	0.3689808338587194	0.5938404897990383
nice worlds stream	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lmfao	neither	0.05470637918084239	0.32512982320825545	0.6201637976109021
lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
poor mf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  bulli	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  play ranked   game ment	neither	0.038810398250467386	0.29124762998248177	0.6699419717670508
rekt	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  get edge  night ment	neither	0.03152568771837351	0.33913852465171546	0.629335787629911
zhonya seems op 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gift  mf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wtff  saw  comment damn  got chills  favorite league player  inspiration u mase  day	offensive_language	0.0392317908442565	0.6311698723598756	0.32959833679586786
delay	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
aahg im playing  bjergsen	neither	0.038639274601040906	0.36127346326444676	0.6000872621345124
thats  build	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mr  fun mode weirdchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention good luck lul	neither	0.038959974494598155	0.3305457338407293	0.6304942916646725
  lord jesus christ died   sins   buried  rose   third day 	neither	0.03972758653048993	0.32229395547873596	0.6379784579907742
oh bjerg pogchamp	neither	0.051363287716059566	0.22255663153133606	0.7260800807526044
mention   bring  new players   team tsm needs   much imo	neither	0.039205153439159264	0.28082822950812647	0.6799666170527142
pog whos  fan	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  part owner   change  tsm    laner n let  carry n play  game	neither	0.030554949737474062	0.3244460269994474	0.6449990232630785
   fan	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  hexdrinker  full cd  urf cuz    act	neither	0.05246582679770837	0.3440036248800459	0.6035305483222457
tsm still  fans kapa	neither	0.03863672761135885	0.34423389861122305	0.617129373777418
graves tryharding lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
seemsgood	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
rank	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
current rank diamond  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 thou shalt confess  thy mouth  lord jesus  believe  thine heart  god hath raised    dead thou shalt  saved 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   inhouses	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  make  wish	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
boosting  bjerg pogchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
oh yeah im playing  bjerg next sorry lad	neither	0.02921479946596352	0.41013020680327117	0.5606549937307653
mention  bringing back dyrus 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention forgven wants  sign  tsm thoughts	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
healed  run away v	neither	0.04075701247029128	0.30824713105260076	0.650995856477108
wtf bro ur voice changed  havent heard u long time ago 	neither	0.053195405425964425	0.4637124191983091	0.48309217537572663
bjerg come back  eu man	neither	0.03732966360551697	0.45616134859932567	0.5065089877951574
dam  sound   sad    mus	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
graves lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 ie	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 many r	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
xd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wow     good idea	neither	0.03875483780460289	0.3306162897550852	0.6306288724403118
zed  bad	neither	0.03134487231026809	0.3331649166770195	0.6354902110127125
 ie lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pourquoi jte folow toi sale barbu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wena villeraen te xupo el ano	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
wait  really      bait 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
buy  infinity edg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
guys keep asking questions like   really going  announce roster changes  stream hahaha	neither	0.0434676239412621	0.35222008618078077	0.6043122898779572
 god  loved  world   gave   begotten son  whosoever believeth     perish   everlasting life 	neither	0.037235806593578044	0.36836826035716236	0.5943959330492596
holy shit bjerg   beard 	offensive_language	0.04486790704722843	0.9535367080585574	0.0015953848942142647
adumbraxx subscribed  twitch prime  subscribed   months hey bjerg thanks   stream hope  guys kill  next year 	neither	0.19931567666865546	0.20255660813287973	0.5981277151984649
dpi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerg dpi  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
stacking ie  hella op	neither	0.03499227304858382	0.40608980381000864	0.5589179231414075
might   first time  heard bjer play music	neither	0.03277411009565908	0.348559436853391	0.61866645305095
twitch   ie  hail  blades   fun u  come  stealth   shot every lul	neither	0.03867194925049767	0.343636095473884	0.6176919552756184
ive missed  bjerg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hell yes  bjerger king  stream	offensive_language	0.0410751822886036	0.6672849779464879	0.2916398397649085
tsmbjergsen   bring  new players   team tsm needs   much imo   nice even	neither	0.03872464153700025	0.2896695422985517	0.671605816164448
zed pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 bjergsen 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   gonna stream      stream inhouses	neither	0.03886088070073278	0.35767025281736825	0.603468866481899
teemos name hotpokket	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 ult damag	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention glad  stayed  tsm   sub 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   gunning   worlds ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerger king zed pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  u still enjoy playing league  lately uve seen like ure  man like u dont look like u feelin ureself yk	neither	0.05804364287980548	0.3957359360213229	0.5462204210988715
 teemo   tanky wth	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
omg bjerg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mous	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerg uses  logitech g mouse	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   get  jersey	neither	0.03875330439243801	0.3422552863951548	0.6189914092124073
awesome  see  stream  gl next year bring tsm back  top	neither	0.03902150421148588	0.3377032355201607	0.6232752602683536
 guys really think  dude  going  tell  roster changes   ask  twitch lol	neither	0.034582249210271844	0.3710324235908105	0.5943853271989176
death dance zed insan	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 benn   gjergsen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   said   really missing league   happy  play 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dady pogu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
many spin	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
close	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 soren dye  hair	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yoomu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dad pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
washed  zed player pepehand	neither	0.0337521086642452	0.42713862998336877	0.5391092613523861
beyblade z	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bnanaayaya bnanaayaya bnanaayaya	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
almost montage play	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
edge  night realy broken  urf	neither	0.03295193069583236	0.33018295338339543	0.6368651159207722
ghostblade  run real fast	neither	0.031985415533281665	0.4628785143649054	0.5051360701018129
imagine   bad   videogame kappa	neither	0.036567403979318854	0.33136864855369647	0.6320639474669847
 wow	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
please fuck  daddy bjerg	offensive_language	0.17622810640151051	0.8234461845058565	0.00032570909263299327
 like  plays  game  slow motion  way  hits  q	neither	0.04593566301265311	0.3120779013108458	0.6419864356765012
spin  win	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  see   always bed tim	neither	0.037819489773460474	0.38130367174152224	0.5808768384850173
youre  good  zed  graves  fak	neither	0.053128886396592565	0.325672395313641	0.6211987182897662
    pbe account	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  second  didnt get     urf  thought  zed  buf	neither	0.042052114781611125	0.2435740935300734	0.7143737916883154
 th  th ie dansgam	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
tarzaned lulw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
tsmbjergsen   bring  new players   team tsm needs   much imo	neither	0.03917932794046328	0.27716802321444217	0.6836526488450945
mention said pr	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hey mention    think  veigar 	neither	0.04002371931120247	0.32069302970498453	0.6392832509838131
mention wait  happened  havent       im  new follower   remembver  much  loved  game yk	neither	0.0383617531883025	0.2773280509664774	0.6843101958452201
well tsm never win  skt	neither	0.03605309677330121	0.36490265229654634	0.5990442509301525
mention missed  man lets grind pog	neither	0.03893235158635598	0.38588380447611187	0.5751838439375322
mention  said  likes  game still bas	neither	0.04218944939665191	0.33952181108037827	0.6182887395229698
 dragon eld	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
baron also gives rift	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
season  chang	neither	0.039871822273691265	0.32327111885122845	0.6368570588750804
flaminsheep subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    streaming 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
welcome mention bjergtsm	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 give   drag buff	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
every dragon  eld	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 dragon  ancient    olther  dragon	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  gives  dragon buff	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 actually  drakes  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
followag	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
illsugi   following   mo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 dragon  buff	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hi boss	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
fk  knew canada   lie  big n	neither	0.028421966962279967	0.3732933446598329	0.5982846883778872
  title mean  playing  one  us  someone  knows already	neither	0.06277451407812801	0.3592885104287635	0.5779369754931085
baron  urf gives  person  last hits  herald 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
tsm  gone  good	neither	0.038742502315246494	0.3320928701811805	0.629164627503573
keyboard	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   play  worlds  year     keeping track  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lb  funny bro ment	neither	0.03848489238589973	0.3468109386456264	0.6147041689684738
xdd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  go	neither	0.04276165647058889	0.34190019769565555	0.6153381458337556
 pray   retune lord bjersen king   mid lan	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   think   gonna win worlds	neither	0.03900745439998761	0.3651868243773907	0.5958057212226218
karasmd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 auto	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  missed worlds  years   row th place team	neither	0.04116182315602576	0.3013764372439829	0.6574617395999914
yo bjerg stream  bit    homoes love    stream	neither	0.03784452327295117	0.3779370551502748	0.5842184215767741
   beard look fak	neither	0.041731415242104365	0.3295925082815766	0.6286760764763191
canada  r	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   going  play    houses  	neither	0.0381056651372196	0.35324741475998167	0.6086469201027987
mention  wont  giving  info  midlate novemb	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  homoes	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
senpai	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention stop ask	neither	0.03940415639862921	0.41279052769089464	0.5478053159104762
mention hes  going  tell people roster changes  stream lol	neither	0.04771028748875531	0.374994618849285	0.5772950936619597
zoe got mowed  pog	neither	0.03790642832521664	0.3860908159513413	0.576002755723442
mention ah damn  remember   first started playing league  used  always root  tsm   shame   cant play	offensive_language	0.03806407226070647	0.5671228494532978	0.39481307828599577
mention edge  night	neither	0.032936274334616586	0.33018202118045475	0.6368817044849289
hey man  u play lux next game  	neither	0.03830163059870918	0.3534926532574663	0.6082057161438245
  mention one roster change   moving   house kappa	neither	0.038941444611145265	0.34920968031806665	0.6118488750707881
elder gives   dragon buff	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  bjerg moving	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pog mov	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
   inhouse	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerg  houses pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention go  europe team	neither	0.04043481848792282	0.333781088008888	0.6257840935031892
moving    pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
drgonmyfeet subscribed  tier   subscribed   months currently    month streak    abusive relationship    think ment	neither	0.03973372915596419	0.32561491945337584	0.6346513513906601
   gonna go  vaca	neither	0.0395955592630361	0.38229987256066356	0.5781045681763003
bjerg stream pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention tsm  play  win every year though   back eventually	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
zosa   following   mo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerg   	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  see bjergsen   list	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ablazew     dud	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
go full crit	neither	0.07734885831169244	0.3241978789962387	0.5984532626920688
bjerg vacation pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  playing zed pepoch	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
tabi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention streaming  also	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dr pepper stream	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
apartment pogu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
warmogs lul	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
eon ment	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
randuin	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ah hes l	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
pepoch	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ty dr pepp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
brkennse subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
welcome mention bjergtsm	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjergsen really likes  beard	neither	0.04360946520168396	0.3651800470739415	0.5912104877243746
ninja tabi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
oh bjerg 	neither	0.051363287716059566	0.22255663153133606	0.7260800807526044
buy tabi sell  swifti	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  need    stream	neither	0.03928906109213914	0.3290015392934539	0.631709399614407
steraks maw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 oneshot  first head   get  sterak	neither	0.028126666348427615	0.38194812734490724	0.5899252063066651
mention  come    sg	neither	0.03747001375329543	0.36403607766309426	0.5984939085836103
 god nerf urf grav	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
deaths dance  killing 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention still rocking  beard  respect  bro	neither	0.03886046235703897	0.34043653607587393	0.6207030015670871
chat   stream inhouses  hasnt  said anyth	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
tabi  thornmails	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
evrews subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks  subbing mention enjoy  banana bjergbanana	neither	0.037993521442588774	0.31815285706309504	0.6438536214943162
sell bt  sterak	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
gabiotaxx   following   mo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
graves  auto penta kill incom	hate_speech	0.471943450911842	0.16034473871164742	0.36771181037651063
  see bjeg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
folowag	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention randuin	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
followg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention tabi  reduce  auto dmg	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention  moving   friends  alone	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   ever watch olsen banden ratirltip	neither	0.04391725984859505	0.32884069608818295	0.6272420440632219
tsm  getting  facility instead   team house home  work separate   hes moving nothing    leaving tsm chil	neither	0.03695674561928892	0.37274757742027326	0.5902956769604378
pd maybe	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
marry  pl	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention ye   shame like  guy looks  sad lmao even tho  dont think   hes chilling  k viewers    deosnt seem enthusiastic yk	neither	0.04115522803436648	0.355078662380075	0.6037661095855585
mention  na maybe international tournaments  way	neither	0.03952787404645645	0.33100132822679984	0.6294707977267437
mention   live  tsm house   guys move	neither	0.04242699395267536	0.3306465024482619	0.6269265035990629
  fan already determined 	neither	0.03850443729152943	0.3464792105889513	0.6150163521195192
nights edge  low cd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   gonna shave  beard  	neither	0.03864172404777128	0.3677602216504838	0.593598054301745
aw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   fine       always 	neither	0.03763767106644359	0.3869508721382041	0.5754114567953523
mention   got  skt  g	neither	0.03773238577642653	0.39244985695754775	0.5698177572660258
pepega clap	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
crazyninjaz   following   mo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
go sterak	neither	0.04276165647058889	0.34190019769565555	0.6153381458337556
hey mention   heard   hashtag move	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kekyou	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 wish  people thought like 	neither	0.10954146517733647	0.22422241351839023	0.6662361213042732
bonezon	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
steraks  good	neither	0.037820165765928906	0.33093776632913474	0.6312420679049364
build pd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
build  iw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerg zed urf days   pepehand	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  want  win	neither	0.03980654977346789	0.32437896352767026	0.6358144866988619
mention one day na   well internationally hashtag	neither	0.039190464091375596	0.34285032404255217	0.6179592118660722
 alrwady  maw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjergson moving  mixer pogchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention sell mobis  sorcs lol	neither	0.031550653990722	0.3877993535971762	0.5806499924121018
timeup	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
glad  see  streaming     long wait	neither	0.03927808990131376	0.3289096679539743	0.6318122421447121
go full tanky u  still   dmg	neither	0.06829804903518123	0.34502677684034	0.5866751741244787
wheres  team	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hexblad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 plays zyra  urf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
dancingbroccoli   following   	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention edge  night	neither	0.032936274334616586	0.33018202118045475	0.6368817044849289
vahki subscribed  tier  	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks  subbing mention enjoy  banana bjergbanana	neither	0.037993521442588774	0.31815285706309504	0.6438536214943162
mention would  rather stay   team house    looking forward     place	neither	0.0409306316835994	0.2950378104218312	0.6640315578945695
 yearly stream   pog 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
hooli	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 love 	neither	0.03217296676969875	0.3657703709031763	0.602056662327125
oof	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
outplay	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
l u l	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention maybe    tournament without cn kr  eu	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
afeitate bro	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
karasmd karasmd karasmd	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 grave	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bausf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lol	neither	0.020706217963973744	0.4882283491876925	0.4910654328483337
 first ever twitch sub pog	neither	0.033747899629340314	0.3323384053897249	0.6339136949809349
ouch	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  got spank	neither	0.037936263837231046	0.3850031897830686	0.5770605463797004
kind  kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention    feel   new drake chang	neither	0.042792516873323465	0.24734170280420248	0.7098657803224742
 tabis kappa	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjergson  finally  stream cont	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
need full crit	neither	0.07255864317528413	0.31671594594354446	0.6107254108811714
shotgunkid   following   mo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
graves op	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 ie  boots   best  go   adc	neither	0.03965150944746711	0.32725251716972137	0.6330959733828115
hextech gunblad	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
ratirlmango	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
every adc  ie  broken af	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
mention   like  changes  	neither	0.05017758972878848	0.3459517168337559	0.6038706934374556
play  i	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 wonder  didnt make   worlds  get outplayed   grav	neither	0.03903329965705732	0.3375030360251533	0.6234636643177893
mention u  see hail  blades twitch   ie  runaans  kinda disgusting  u get   item	neither	0.039211253665139285	0.33448269208504927	0.6263060542498113
graves faker confirmed pogchamp	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
kappa	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
yoo u build suck head	neither	0.05453233374423398	0.35900476506408513	0.5864629011916809
build i	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
enable kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 build   ad build  urf	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
play vladi 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 guess stacking ie   move	neither	0.039013857459376564	0.33565414624420287	0.6253319962964204
full ie z	neither	0.06169558010651144	0.3227259165158982	0.6155785033775903
gp  also op  tfi	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 ie z	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  fuck cmonbruh	offensive_language	0.34803241646388117	0.6519675835059184	3.0200377847433446e-11
kekw walked  sleep kekw	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
lulumontouto	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
redglow subscribed  twitch prime 	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
thanks  subbing mention bjergyeah	neither	0.03760265621863682	0.3148798019998831	0.6475175417814802
wats  bjergsen	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
  people still instant zhonya	neither	0.07055823814215094	0.3423201107128294	0.5871216511450197
pro player omegalul	neither	0.03366203152239974	0.42866747416309353	0.5376704943145066
duo	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerg  duoing  smoothie bjergbeard	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
bjerg   bad  zed 	neither	0.03134487231026809	0.3331649166770195	0.6354902110127125
infram	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
 would   top    name  bjergsen  name 	neither	0.039010770650914524	0.3266711709672973	0.6343180583817881
  read chat	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
urf pog	neither	0.03945320844208391	0.33037608806864915	0.630170703489267
